season,tournament,level,surface,date,match_id,player1,player2,winner,score,round,p1_slug,p2_slug,p1_aces,p2_aces,p1_df,p2_df,p1_1stin_pct,p2_1stin_pct,p1_1stwon,p1_1sttotal,p2_1stwon,p2_1sttotal,p1_2ndwon,p1_2ndtotal,p2_2ndwon,p2_2ndtotal,p1_bpsaved,p1_bpfaced,p2_bpsaved,p2_bpfaced
2026,Indian Wells,masters,hard,2026-03-08,U3NpKlGs,Medvedev D.,Tabilo A.,Tabilo A.,2:0,2,medvedev-daniil,tabilo-alejandro,6,3,,,,,31,43,28,38,5,8,4,19,,,,
2026,Indian Wells,masters,hard,2026-03-08,IB2dZ53e,Baez S.,Lehecka J.,Lehecka J.,2:0,2,baez-sebastian,lehecka-jiri,0,2,,,,,25,36,18,34,9,15,6,16,,,,
2026,Indian Wells,masters,hard,2026-03-08,SGrTdLIG,Humbert U.,Michelsen A.,Michelsen A.,1:2,1,humbert-ugo,michelsen-alex,12,6,,,,,63,77,59,76,15,35,24,41,,,,
2026,Indian Wells,masters,hard,2026-03-08,AoalySYr,Fearnley J.,Fritz T.,Fritz T.,1:2,1,fearnley-jacob,fritz-taylor,5,20,,,,,44,65,54,68,15,34,15,27,,,,
2026,Indian Wells,masters,hard,2026-03-08,fLsbnN1B,Nakashima B.,Zverev A.,Zverev A.,1:2,1,nakashima-brandon,zverev-alexander,17,15,,,,,62,77,62,77,11,28,11,24,,,,
2026,Indian Wells,masters,hard,2026-03-08,UyaIZqI5,Shelton B.,Tien L.,Tien L.,1:2,1,shelton-ben,tien-learner,8,15,,,,,45,63,58,71,23,37,18,35,,,,
2026,Indian Wells,masters,hard,2026-03-08,rZZxxAIF,Davidovich Fokina A.,Mensik J.,Mensik J.,2:1,2,davidovich-fokina-alejandro,mensik-jakub,3,8,,,,,36,51,34,46,14,23,10,32,,,,
2026,Indian Wells,masters,hard,2026-03-08,QJUhrWMb,Shapovalov D.,Sinner J.,Sinner J.,0:2,0,shapovalov-denis,sinner-jannik,2,6,,,,,21,34,28,33,5,22,4,10,,,,
2026,Indian Wells,masters,hard,2026-03-09,2g5J8FYq,Bublik A.,Hijikata R.,Hijikata R.,1:2,1,bublik-alexander,hijikata-rinky,19,8,,,,,62,80,56,73,18,41,24,42,,,,
2026,Indian Wells,masters,hard,2026-03-09,dxG8dCqK,Norrie C.,De Minaur A.,De Minaur A.,2:0,2,norrie-cameron,de-minaur-alex,2,5,,,,,31,41,23,35,15,29,10,22,,,,
2026,Indian Wells,masters,hard,2026-03-09,CC4JQJJl,Djokovic N.,Kovacevic A.,Kovacevic A.,2:1,2,djokovic-novak,kovacevic-aleksandar,6,16,,,,,33,44,42,54,16,26,20,42,,,,
2026,Indian Wells,masters,hard,2026-03-09,Opg9xgsR,Cerundolo F.,Draper J.,Draper J.,0:2,0,cerundolo-francisco,draper-jack,1,4,,,,,21,39,27,34,13,27,7,17,,,,
2026,Indian Wells,masters,hard,2026-03-09,bNo7JWn2,Michelsen A.,Fritz T.,Fritz T.,2:0,2,michelsen-alex,fritz-taylor,9,12,,,,,40,55,39,54,13,23,9,23,,,,
2026,Indian Wells,masters,hard,2026-03-09,dO0Ay6mg,Fucsovics M.,Arthur F.,Arthur F.,0:2,0,fucsovics-marton,arthur-fils,10,4,,,,,31,36,27,33,10,27,17,22,,,,
2026,Indian Wells,masters,hard,2026-03-09,pQ2ROcl1,Diallo G.,Auger Aliassime F.,Auger Aliassime F.,1:2,1,diallo-gabriel,auger-aliassime-felix,11,9,,,,,47,71,50,62,10,19,19,34,,,,
2026,Indian Wells,masters,hard,2026-03-09,tzBG0YwJ,Cobolli F.,Tiafoe F.,Tiafoe F.,0:2,0,cobolli-flavio,tiafoe-frances,1,7,,,,,13,25,27,33,7,18,12,23,,,,
2026,Indian Wells,masters,hard,2026-03-09,rspuFSJq,Fonseca J.,Paul T.,Paul T.,2:0,2,fonseca-joao,paul-tommy,2,2,,,,,24,33,23,39,11,17,6,19,,,,
2026,Indian Wells,masters,hard,2026-03-10,M5KEzVM0,Alcaraz Garfia C.,Rinderknech A.,Alcaraz Garfia C.,2:1,2,alcaraz-garfia-carlos,rinderknech-arthur,3,11,,,,,51,65,47,73,11,21,11,28,,,,
2026,Indian Wells,masters,hard,2026-03-10,MByZudOa,Vacherot V.,Ruud C.,Ruud C.,1:2,1,vacherot-valentin,ruud-casper,12,5,,,,,41,52,44,61,14,30,13,21,,,,
2026,Indian Wells,masters,hard,2026-03-10,dfwnRNlB,Medvedev D.,Baez S.,Baez S.,2:0,2,medvedev-daniil,baez-sebastian,3,0,,,,,30,39,26,48,7,13,5,14,,,,
2026,Indian Wells,masters,hard,2026-03-10,dfPh00l2,Arthur F.,Auger Aliassime F.,Auger Aliassime F.,2:0,2,arthur-fils,auger-aliassime-felix,5,6,,,,,34,43,37,53,17,27,10,19,,,,
2026,Indian Wells,masters,hard,2026-03-10,lULp2MJk,Tiafoe F.,Zverev A.,Zverev A.,0:2,0,tiafoe-frances,zverev-alexander,6,14,,,,,24,38,34,44,13,22,9,19,,,,
2026,Indian Wells,masters,hard,2026-03-10,2eb9q2k3,Tien L.,Davidovich Fokina A.,Davidovich Fokina A.,2:1,2,tien-learner,davidovich-fokina-alejandro,10,8,,,,,50,69,41,62,23,45,12,25,,,,
2026,Indian Wells,masters,hard,2026-03-11,Ai2VvikD,Alcaraz Garfia C.,Ruud C.,Alcaraz Garfia C.,2:0,2,alcaraz-garfia-carlos,ruud-casper,7,8,,,,,29,33,33,52,10,15,10,27,,,,
2026,Indian Wells,masters,hard,2026-03-11,4p6Ux1WH,Hijikata R.,Norrie C.,Norrie C.,0:2,0,hijikata-rinky,norrie-cameron,8,3,,,,,22,29,23,32,8,20,15,21,,,,
2026,Indian Wells,masters,hard,2026-03-11,8tomcY4s,Medvedev D.,Michelsen A.,Michelsen A.,2:0,2,medvedev-daniil,michelsen-alex,9,1,,,,,38,53,21,39,6,15,9,20,,,,
2026,Indian Wells,masters,hard,2026-03-11,llCvO3t9,Fonseca J.,Sinner J.,Sinner J.,0:2,0,fonseca-joao,sinner-jannik,9,15,,,,,42,57,38,44,14,24,16,31,,,,
2026,Indian Wells,masters,hard,2026-03-12,KYeODYuh,Djokovic N.,Draper J.,Draper J.,1:2,1,djokovic-novak,draper-jack,4,13,,,,,40,62,49,66,21,32,16,37,,,,
2026,Indian Wells,masters,hard,2026-03-12,nTVr3kE4,Arthur F.,Zverev A.,Zverev A.,0:2,0,arthur-fils,zverev-alexander,7,7,,,,,21,38,27,36,16,31,9,15,,,,
2026,Indian Wells,masters,hard,2026-03-12,pYhKbJFk,Tien L.,Sinner J.,Sinner J.,0:2,0,tien-learner,sinner-jannik,4,10,,,,,14,29,25,30,10,20,10,18,,,,
2026,Indian Wells,masters,hard,2026-03-13,l0M0GsKD,Alcaraz Garfia C.,Norrie C.,Alcaraz Garfia C.,2:0,2,alcaraz-garfia-carlos,norrie-cameron,2,3,,,,,31,43,26,44,6,14,11,29,,,,
2026,Indian Wells,masters,hard,2026-03-13,GSkTVyxi,Draper J.,Medvedev D.,Medvedev D.,0:2,0,draper-jack,medvedev-daniil,3,10,,,,,17,27,33,39,14,27,8,15,,,,
2026,Indian Wells,masters,hard,2026-03-14,AXTmu2E7,Alcaraz Garfia C.,Medvedev D.,Medvedev D.,0:2,0,alcaraz-garfia-carlos,medvedev-daniil,2,4,,,,,27,39,28,44,13,23,23,31,,,,
2026,Indian Wells,masters,hard,2026-03-14,zLbbDw77,Zverev A.,Sinner J.,Sinner J.,0:2,0,zverev-alexander,sinner-jannik,4,8,,,,,28,35,24,29,5,18,14,22,,,,
2026,Indian Wells,masters,hard,2026-03-15,YLRahW8l,Medvedev D.,Sinner J.,Sinner J.,0:2,0,medvedev-daniil,sinner-jannik,7,10,,,,,37,48,43,47,24,39,15,25,,,,
2026,Miami,masters,hard,2026-03-19,bymUUefc,Marozsan F.,Fonseca J.,Fonseca J.,1:2,1,marozsan-fabian,fonseca-joao,8,12,,,,,39,53,48,64,15,31,9,20,,,,
2026,Miami,masters,hard,2026-03-19,YDuv7Xpg,Mpetshi Perricard G.,Ugo Carabelli C.,Ugo Carabelli C.,1:2,1,mpetshi-perricard-giovanni,ugo-carabelli-camilo,24,6,,,,,53,60,39,51,7,20,24,41,,,,
2026,Miami,masters,hard,2026-03-19,UkbN85eM,Giron M.,Landaluce M.,Landaluce M.,0:2,0,giron-marcos,landaluce-martin,3,10,,,,,37,48,33,44,14,32,14,20,,,,
2026,Miami,masters,hard,2026-03-19,SYJ6URrH,Duckworth J.,Bautista Agut R.,Bautista Agut R.,0:2,0,duckworth-james,bautista-agut-roberto,21,7,,,,,34,42,49,67,17,34,14,30,,,,
2026,Miami,masters,hard,2026-03-19,xlD9AR8r,Quinn E.,Hurkacz H.,Hurkacz H.,2:0,2,quinn-ethan,hurkacz-hubert,4,5,,,,,22,27,19,30,15,20,11,19,,,,
2026,Miami,masters,hard,2026-03-19,vJKsdSBG,Kouame M.,Svajda Z.,Svajda Z.,2:1,2,kouame-moise,svajda-zachary,11,9,,,,,49,64,44,58,23,48,17,33,,,,
2026,Miami,masters,hard,2026-03-19,6Rwn5BF5,Opelka R.,Borges N.,Borges N.,2:1,2,opelka-reilly,borges-nuno,27,2,,,,,57,65,44,54,16,25,23,37,,,,
2026,Miami,masters,hard,2026-03-19,z1KBLWan,Shapovalov D.,Van De Zandschulp B.,Van De Zandschulp B.,0:2,0,shapovalov-denis,van-de-zandschulp-botic,4,3,,,,,21,36,42,55,13,27,4,18,,,,
2026,Miami,masters,hard,2026-03-19,CWIkf6tT,Jodar R.,Hanfmann Y.,Hanfmann Y.,2:1,2,jodar-rafael,hanfmann-yannick,8,4,,,,,35,44,29,41,18,31,15,32,,,,
2026,Miami,masters,hard,2026-03-19,61jxTZO9,Bergs Z.,Brooksby J.,Brooksby J.,2:0,2,bergs-zizou,brooksby-jenson,1,3,,,,,25,32,31,52,11,22,6,19,,,,
2026,Miami,masters,hard,2026-03-19,WUEP6q87,Zhang Z.,Mannarino A.,Mannarino A.,0:2,0,zhang-zhizhen,mannarino-adrian,3,8,,,,,21,32,25,29,7,21,9,18,,,,
2026,Miami,masters,hard,2026-03-19,O4BH85we,Collignon R.,Dimitrov G.,Dimitrov G.,2:1,2,collignon-raphael,dimitrov-grigor,12,23,,,,,60,67,59,74,14,35,22,43,,,,
2026,Miami,masters,hard,2026-03-19,U18pNqyi,Muller A.,Berrettini M.,Berrettini M.,0:2,0,muller-alexandre,berrettini-matteo,5,9,,,,,27,43,32,45,8,16,11,17,,,,
2026,Miami,masters,hard,2026-03-19,OSDRaACi,Basilashvili N.,Navone M.,Navone M.,0:2,0,basilashvili-nikoloz,navone-mariano,7,7,,,,,24,30,42,53,20,38,12,19,,,,
2026,Miami,masters,hard,2026-03-19,Klp21TEU,Blanch D.,Struff Jan L.,Struff Jan L.,2:1,2,blanch-darwin,struff-jan-lennard,9,10,,,,,41,50,38,53,13,26,11,21,,,,
2026,Miami,masters,hard,2026-03-19,M54Llp4j,Tsitsipas S.,Fery A.,Fery A.,2:0,2,tsitsipas-stefanos,fery-arthur,5,5,,,,,30,39,29,45,19,26,13,26,,,,
2026,Miami,masters,hard,2026-03-19,vPcBA69C,Halys Q.,Draxl L.,Draxl L.,2:1,2,halys-quentin,draxl-liam,13,4,,,,,42,54,33,64,13,30,12,29,,,,
2026,Miami,masters,hard,2026-03-19,neIjY9qh,Majchrzak K.,Kecmanovic M.,Kecmanovic M.,2:1,2,majchrzak-kamil,kecmanovic-miomir,13,6,,,,,42,59,31,56,14,29,19,38,,,,
2026,Miami,masters,hard,2026-03-19,K8GbWmE4,Cilic M.,Popyrin A.,Popyrin A.,2:0,2,cilic-marin,popyrin-alexei,8,12,,,,,30,36,28,38,16,30,8,20,,,,
2026,Miami,masters,hard,2026-03-19,jiRRHlaB,Damm Martin 2.,Fearnley J.,Fearnley J.,1:0,1,damm-martin-2003,fearnley-jacob,3,0,,,,,10,10,6,11,2,3,2,12,,,,
2026,Miami,masters,hard,2026-03-19,OO1BUn0E,Tabilo A.,Comesana F.,Comesana F.,2:0,2,tabilo-alejandro,comesana-francisco,5,4,,,,,31,42,23,32,10,16,9,22,,,,
2026,Miami,masters,hard,2026-03-19,rRNJJAUb,Nava E.,Machac T.,Machac T.,1:2,1,nava-emilio,machac-tomas,4,5,,,,,33,52,31,43,16,28,13,23,,,,
2026,Miami,masters,hard,2026-03-19,MPfFARQ9,Buse I.,Dzumhur D.,Dzumhur D.,1:2,1,buse-ignacio,dzumhur-damir,7,3,,,,,47,66,54,70,17,34,22,38,,,,
2026,Miami,masters,hard,2026-03-20,YVMES5DT,Arnaldi M.,Shevchenko A.,Shevchenko A.,1:2,1,arnaldi-matteo,shevchenko-alexander,8,8,,,,,52,72,56,79,18,41,18,37,,,,
2026,Miami,masters,hard,2026-03-20,Eisf3kpI,Diallo G.,Wu Y.,Wu Y.,2:0,2,diallo-gabriel,wu-yibing,11,3,,,,,41,49,26,34,11,24,12,23,,,,
2026,Miami,masters,hard,2026-03-20,WhHZcls4,Royer V.,Tirante Thiago A.,Tirante Thiago A.,1:2,1,royer-valentin,tirante-thiago-agustin,7,15,,,,,66,95,63,83,26,49,19,34,,,,
2026,Miami,masters,hard,2026-03-20,KlQ4A6io,Kovacevic A.,Sakamoto R.,Sakamoto R.,1:2,1,kovacevic-aleksandar,sakamoto-rei,21,17,,,,,56,69,44,52,9,23,17,22,,,,
2026,Miami,masters,hard,2026-03-20,U5vrhbgo,O Connell C.,Fucsovics M.,Fucsovics M.,0:2,0,o-connell-christopher,fucsovics-marton,4,11,,,,,41,58,38,43,12,29,11,19,,,,
2026,Miami,masters,hard,2026-03-20,O4PZFSTN,Atmane T.,Altmaier D.,Altmaier D.,2:0,2,atmane-terence,altmaier-daniel,6,2,,,,,29,36,21,30,11,20,8,16,,,,
2026,Miami,masters,hard,2026-03-20,lCd7Cmdc,Walton A.,Baez S.,Baez S.,2:0,2,walton-adam,baez-sebastian,8,2,,,,,23,30,14,33,10,17,6,12,,,,
2026,Miami,masters,hard,2026-03-20,WIn11Nmd,Michelsen A.,Bellucci M.,Bellucci M.,2:0,2,michelsen-alex,bellucci-mattia,8,0,,,,,34,41,16,27,2,11,3,14,,,,
2026,Miami,masters,hard,2026-03-20,Qud7iAw0,Bautista Agut R.,Khachanov K.,Khachanov K.,0:2,0,bautista-agut-roberto,khachanov-karen,3,6,,,,,22,31,27,36,7,17,11,16,,,,
2026,Miami,masters,hard,2026-03-20,jZXeaVSG,Ruud C.,Quinn E.,Quinn E.,0:2,0,ruud-casper,quinn-ethan,8,13,,,,,42,54,44,54,12,24,13,25,,,,
2026,Miami,masters,hard,2026-03-20,lGCUCXkm,Draper J.,Opelka R.,Opelka R.,0:2,0,draper-jack,opelka-reilly,7,25,,,,,37,45,47,54,14,23,11,19,,,,
2026,Miami,masters,hard,2026-03-20,GCq0YVbs,Van De Zandschulp B.,Fritz T.,Fritz T.,1:2,1,van-de-zandschulp-botic,fritz-taylor,10,18,,,,,44,53,48,58,18,42,19,32,,,,
2026,Miami,masters,hard,2026-03-20,rw6RPFJ7,Paul T.,Mannarino A.,Mannarino A.,2:1,2,paul-tommy,mannarino-adrian,6,4,,,,,31,41,34,56,15,26,18,31,,,,
2026,Miami,masters,hard,2026-03-20,QPRuo9rm,Bublik A.,Berrettini M.,Berrettini M.,0:2,0,bublik-alexander,berrettini-matteo,5,17,,,,,31,41,34,45,11,23,15,27,,,,
2026,Miami,masters,hard,2026-03-21,b5lg3qJq,Cazaux A.,Barrios Vera Marcelo T.,Barrios Vera Marcelo T.,2:0,2,cazaux-arthur,barrios-vera-marcelo-tomas,14,4,,,,,30,36,33,45,15,25,8,14,,,,
2026,Miami,masters,hard,2026-03-21,bH0iVlPc,Alcaraz Garfia C.,Fonseca J.,Alcaraz Garfia C.,2:0,2,alcaraz-garfia-carlos,fonseca-joao,8,5,,,,,35,44,28,42,10,19,12,25,,,,
2026,Miami,masters,hard,2026-03-21,v74hCosn,Ugo Carabelli C.,Korda S.,Korda S.,0:2,0,ugo-carabelli-camilo,korda-sebastian,1,7,,,,,17,30,23,27,10,27,9,15,,,,
2026,Miami,masters,hard,2026-03-21,f7tnSuKH,Darderi L.,Landaluce M.,Landaluce M.,1:2,1,darderi-luciano,landaluce-martin,10,8,,,,,54,74,48,61,9,28,20,37,,,,
2026,Miami,masters,hard,2026-03-21,8Kif2RiI,Kouame M.,Lehecka J.,Lehecka J.,0:2,0,kouame-moise,lehecka-jiri,3,3,,,,,22,39,28,34,21,38,14,21,,,,
2026,Miami,masters,hard,2026-03-21,E1jmMuNN,Vukic A.,Jodar R.,Jodar R.,0:2,0,vukic-aleksandar,jodar-rafael,1,3,,,,,10,17,24,30,10,22,11,17,,,,
2026,Miami,masters,hard,2026-03-21,K0MH7soe,Bergs Z.,Etcheverry Tomas M.,Etcheverry Tomas M.,0:2,0,bergs-zizou,etcheverry-tomas-martin,12,7,,,,,41,56,40,54,20,41,20,31,,,,
2026,Miami,masters,hard,2026-03-21,KADfmr2t,Collignon R.,Cobolli F.,Cobolli F.,2:0,2,collignon-raphael,cobolli-flavio,4,8,,,,,33,44,26,43,9,17,17,36,,,,
2026,Miami,masters,hard,2026-03-21,vTT9H3dT,Navone M.,Vacherot V.,Vacherot V.,0:2,0,navone-mariano,vacherot-valentin,1,9,,,,,31,42,34,40,5,16,12,21,,,,
2026,Miami,masters,hard,2026-03-21,z3Xu8aBl,Arthur F.,Blanch D.,Blanch D.,2:0,2,arthur-fils,blanch-darwin,4,3,,,,,25,31,29,43,13,17,6,20,,,,
2026,Miami,masters,hard,2026-03-21,6gbINl45,Tsitsipas S.,De Minaur A.,De Minaur A.,2:0,2,tsitsipas-stefanos,de-minaur-alex,5,2,,,,,39,40,28,43,9,16,16,27,,,,
2026,Miami,masters,hard,2026-03-21,2oFBqciT,Diallo G.,Humbert U.,Humbert U.,0:2,0,diallo-gabriel,humbert-ugo,4,3,,,,,20,34,24,29,6,14,12,18,,,,
2026,Miami,masters,hard,2026-03-21,Ov8o1nak,Cerundolo F.,Tirante Thiago A.,Tirante Thiago A.,2:0,2,cerundolo-francisco,tirante-thiago-agustin,1,5,,,,,18,28,18,32,15,24,9,22,,,,
2026,Miami,masters,hard,2026-03-21,pKqRQsn3,Sakamoto R.,Medvedev D.,Medvedev D.,1:2,1,sakamoto-rei,medvedev-daniil,6,9,,,,,35,52,53,65,21,41,15,29,,,,
2026,Miami,masters,hard,2026-03-21,d8QKzuxH,Davidovich Fokina A.,Halys Q.,Halys Q.,0:2,0,davidovich-fokina-alejandro,halys-quentin,5,15,,,,,36,48,40,54,14,22,17,31,,,,
2026,Miami,masters,hard,2026-03-21,x26F7t8U,Majchrzak K.,Tien L.,Tien L.,2:1,2,majchrzak-kamil,tien-learner,6,10,,,,,40,54,32,48,9,17,16,36,,,,
2026,Miami,masters,hard,2026-03-21,SzsJAaWo,Auger Aliassime F.,Fucsovics M.,Fucsovics M.,2:0,2,auger-aliassime-felix,fucsovics-marton,6,4,,,,,34,54,36,54,15,23,16,38,,,,
2026,Miami,masters,hard,2026-03-21,Y7O4nJdl,Atmane T.,Rinderknech A.,Rinderknech A.,2:0,2,atmane-terence,rinderknech-arthur,8,8,,,,,36,40,35,44,15,23,11,22,,,,
2026,Miami,masters,hard,2026-03-21,rNa5KU03,Walton A.,Mensik J.,Mensik J.,1:2,1,walton-adam,mensik-jakub,6,16,,,,,31,54,45,55,19,29,13,28,,,,
2026,Miami,masters,hard,2026-03-21,dO4aBO85,Rublev A.,Tabilo A.,Tabilo A.,1:2,1,rublev-andrey,tabilo-alejandro,15,12,,,,,55,66,49,64,10,30,16,28,,,,
2026,Miami,masters,hard,2026-03-21,A9eVjCqC,Michelsen A.,Norrie C.,Norrie C.,2:1,2,michelsen-alex,norrie-cameron,9,9,,,,,49,61,46,66,23,36,26,46,,,,
2026,Miami,masters,hard,2026-03-21,GWmpF69t,Moutet C.,Machac T.,Machac T.,2:1,2,moutet-corentin,machac-tomas,8,3,,,,,40,59,23,40,8,23,13,22,,,,
2026,Miami,masters,hard,2026-03-21,nJAQXHKq,Dzumhur D.,Sinner J.,Sinner J.,0:2,0,dzumhur-damir,sinner-jannik,1,9,,,,,23,37,26,29,8,20,11,16,,,,
2026,Miami,masters,hard,2026-03-22,2qjNXggA,Shelton B.,Shevchenko A.,Shevchenko A.,1:2,1,shelton-ben,shevchenko-alexander,17,11,,,,,55,68,57,72,18,31,25,39,,,,
2026,Miami,masters,hard,2026-03-22,2D9SETvH,Nakashima B.,Cilic M.,Cilic M.,1:2,1,nakashima-brandon,cilic-marin,12,18,,,,,53,68,46,58,13,28,18,35,,,,
2026,Miami,masters,hard,2026-03-22,65WpwqMr,Damm Martin 2.,Zverev A.,Zverev A.,0:2,0,damm-martin-2003,zverev-alexander,5,4,,,,,22,36,22,24,12,24,14,15,,,,
2026,Miami,masters,hard,2026-03-22,pMvlWtI5,Tiafoe F.,Cazaux A.,Cazaux A.,2:0,2,tiafoe-frances,cazaux-arthur,5,7,,,,,32,44,26,39,13,20,8,21,,,,
2026,Miami,masters,hard,2026-03-22,UViFZFOc,Alcaraz Garfia C.,Korda S.,Korda S.,1:2,1,alcaraz-garfia-carlos,korda-sebastian,2,12,,,,,45,63,50,72,13,31,15,32,,,,
2026,Miami,masters,hard,2026-03-22,OAOun5VH,Landaluce M.,Khachanov K.,Khachanov K.,2:0,2,landaluce-martin,khachanov-karen,3,8,,,,,25,32,30,42,17,29,8,22,,,,
2026,Miami,masters,hard,2026-03-22,IgFXruJ8,Quinn E.,Lehecka J.,Lehecka J.,0:2,0,quinn-ethan,lehecka-jiri,6,10,,,,,31,45,34,42,14,22,15,22,,,,
2026,Miami,masters,hard,2026-03-22,d02UQotQ,Opelka R.,Fritz T.,Fritz T.,0:2,0,opelka-reilly,fritz-taylor,10,4,,,,,30,43,29,31,7,17,11,15,,,,
2026,Miami,masters,hard,2026-03-22,4A9rw99M,Jodar R.,Etcheverry Tomas M.,Etcheverry Tomas M.,0:2,0,jodar-rafael,etcheverry-tomas-martin,8,3,,,,,30,42,38,50,14,25,9,16,,,,
2026,Miami,masters,hard,2026-03-22,SMyhW1Z2,Paul T.,Collignon R.,Collignon R.,2:1,2,paul-tommy,collignon-raphael,5,8,,,,,35,49,49,68,19,31,13,32,,,,
2026,Miami,masters,hard,2026-03-23,zX0LgdXQ,Berrettini M.,Vacherot V.,Vacherot V.,0:2,0,berrettini-matteo,vacherot-valentin,6,4,,,,,33,40,32,37,9,19,17,25,,,,
2026,Miami,masters,hard,2026-03-23,80w8SJYR,Arthur F.,Tsitsipas S.,Tsitsipas S.,2:0,2,arthur-fils,tsitsipas-stefanos,2,1,,,,,16,18,12,23,9,13,6,23,,,,
2026,Miami,masters,hard,2026-03-23,lbZoNXVH,Shevchenko A.,Humbert U.,Humbert U.,0:2,0,shevchenko-alexander,humbert-ugo,4,14,,,,,29,41,35,36,15,26,12,18,,,,
2026,Miami,masters,hard,2026-03-23,l29Zsgkf,Cerundolo F.,Medvedev D.,Medvedev D.,2:1,2,cerundolo-francisco,medvedev-daniil,1,4,,,,,37,64,32,56,18,30,14,34,,,,
2026,Miami,masters,hard,2026-03-23,ILNYS9TO,Halys Q.,Majchrzak K.,Majchrzak K.,2:0,2,halys-quentin,majchrzak-kamil,15,3,,,,,32,36,29,42,11,17,11,30,,,,
2026,Miami,masters,hard,2026-03-23,GUdalAUG,Cilic M.,Zverev A.,Zverev A.,1:2,1,cilic-marin,zverev-alexander,13,19,,,,,48,65,49,55,22,50,12,25,,,,
2026,Miami,masters,hard,2026-03-23,jRqCXofJ,Auger Aliassime F.,Atmane T.,Atmane T.,1:2,1,auger-aliassime-felix,atmane-terence,11,3,,,,,33,46,41,55,12,19,13,27,,,,
2026,Miami,masters,hard,2026-03-23,djHvPg15,Tiafoe F.,Mensik J.,Mensik J.,2:1,2,tiafoe-frances,mensik-jakub,6,22,,,,,59,75,65,78,29,49,17,29,,,,
2026,Miami,masters,hard,2026-03-23,KAokcVg5,Tabilo A.,Michelsen A.,Michelsen A.,1:2,1,tabilo-alejandro,michelsen-alex,7,12,,,,,37,52,43,52,21,36,20,36,,,,
2026,Miami,masters,hard,2026-03-24,SAobkzmm,Moutet C.,Sinner J.,Sinner J.,0:2,0,moutet-corentin,sinner-jannik,1,7,,,,,24,45,33,38,6,10,5,10,,,,
2026,Miami,masters,hard,2026-03-24,z3LbuCJr,Korda S.,Landaluce M.,Landaluce M.,1:2,1,korda-sebastian,landaluce-martin,11,4,,,,,43,52,51,66,17,36,13,33,,,,
2026,Miami,masters,hard,2026-03-24,lKA6R02T,Lehecka J.,Fritz T.,Fritz T.,2:1,2,lehecka-jiri,fritz-taylor,10,8,,,,,51,68,47,65,20,34,20,33,,,,
2026,Miami,masters,hard,2026-03-24,MLrnEZKq,Etcheverry Tomas M.,Paul T.,Paul T.,0:2,0,etcheverry-tomas-martin,paul-tommy,8,4,,,,,20,31,26,31,7,18,10,14,,,,
2026,Miami,masters,hard,2026-03-24,lpbB6lIs,Vacherot V.,Arthur F.,Arthur F.,1:2,1,vacherot-valentin,arthur-fils,19,11,,,,,56,66,49,60,15,33,23,34,,,,
2026,Miami,masters,hard,2026-03-24,6PKZtLIi,Atmane T.,Tiafoe F.,Tiafoe F.,1:2,1,atmane-terence,tiafoe-frances,8,6,,,,,39,51,38,50,15,29,12,27,,,,
2026,Miami,masters,hard,2026-03-24,dSE9vHYP,Michelsen A.,Sinner J.,Sinner J.,0:2,0,michelsen-alex,sinner-jannik,3,15,,,,,37,48,38,42,10,21,11,22,,,,
2026,Miami,masters,hard,2026-03-25,UqJnmYzJ,Humbert U.,Cerundolo F.,Cerundolo F.,0:2,0,humbert-ugo,cerundolo-francisco,2,3,,,,,25,36,31,35,9,20,7,16,,,,
2026,Miami,masters,hard,2026-03-25,4YRNGDtJ,Halys Q.,Zverev A.,Zverev A.,0:2,0,halys-quentin,zverev-alexander,12,16,,,,,44,60,43,49,14,26,14,27,,,,
2026,Miami,masters,hard,2026-03-25,6gjOxQYA,Landaluce M.,Lehecka J.,Lehecka J.,0:2,0,landaluce-martin,lehecka-jiri,6,8,,,,,39,56,40,47,20,35,15,26,,,,
2026,Miami,masters,hard,2026-03-26,Y1HJ6mVG,Paul T.,Arthur F.,Arthur F.,1:2,1,paul-tommy,arthur-fils,6,10,,,,,58,69,65,83,28,41,25,36,,,,
2026,Miami,masters,hard,2026-03-26,pKaE2dj4,Tiafoe F.,Sinner J.,Sinner J.,0:2,0,tiafoe-frances,sinner-jannik,4,14,,,,,19,36,25,30,7,17,9,13,,,,
2026,Miami,masters,hard,2026-03-27,0linRTUj,Cerundolo F.,Zverev A.,Zverev A.,0:2,0,cerundolo-francisco,zverev-alexander,2,4,,,,,17,26,27,32,7,20,7,10,,,,
2026,Miami,masters,hard,2026-03-27,MZVfHUCt,Lehecka J.,Arthur F.,Arthur F.,2:0,2,lehecka-jiri,arthur-fils,6,4,,,,,27,33,25,41,6,12,7,21,,,,
2026,Miami,masters,hard,2026-03-28,Ye6lsQpf,Zverev A.,Sinner J.,Sinner J.,0:2,0,zverev-alexander,sinner-jannik,5,15,,,,,34,45,45,57,12,18,10,20,,,,
2026,Miami,masters,hard,2026-03-29,nFzGIgYQ,Lehecka J.,Sinner J.,Sinner J.,0:2,0,lehecka-jiri,sinner-jannik,5,10,,,,,37,52,33,36,10,25,11,21,,,,
2026,Houston,atp250,clay,2026-03-30,l2qgo2kU,Pinnington Jones J.,Zhang Z.,Zhang Z.,0:2,0,pinnington-jones-jack,zhang-zhizhen,3,5,,,,,18,30,19,23,4,12,14,21,,,,
